userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,1,2025-02-13 12:37:11,"['ongkir', 'mahal', 'her', 'promotion', 'adversary', 'tv', 'supp', 'bule', 'bull', 'pres', 'cos', 'send', 'send', 'thousands', 'ya', 'ap', 'tap', 'cod', 'un', 'a' applications, 'sp', 'tap', 'tali', 'p', 'p', 'm', 'k', 'ng', 'nak', 'nak', 'nak', 'sak', 'ya', 'ya', 'ya', 'sa', 'sa', 'sa', 'x', 'xp', 'xp' it, 'r'",Positive
Pengguna Google,1,2025-02-06 09:06:56,"['Please', 'pr Fix', 'system', 'shopee', 'pake', 'hp', 'android', 'hp', 'hot', 'android', 'surp', 'sap', 'jap', 'please', 'android', 'good', 'leg', 'lag', 'lag', 'wifi', 'good', 'pa', 'p', 'p', 'op', 'open', 'shopee', 'd', 'drill', 'hot', 'g', 'g', 'good', 'ya']",Positive
Pengguna Google,1,2025-01-29 07:24:53,"['eror', 'her', 'ken', 'loss', 'shopee', 'plus', 'kaga', 'tombol', 'ga', 'gaga', 'pantes', 'pat', 'flashsale', 'pdh', 'hp', 'hemat', 'top', 'eup', 'uh', 'ga', 'ga', 'ga', 'gas', 'pat', 'gas'",Positive
Pengguna Google,5,2025-01-17 02:13:06,"['here', 'upgrade', 'stay', 'bug', 'picture', 'roll', 'open', 'ulas', 'track', 'send', 'attent', 'please', 'perhearted', 'ringing', 'use', 'application', 'bug']",Negative
Pengguna Google,3,2025-01-07 10:41:45,"['send', 'shopee', 'slow', 'outside', 'assimated', 'compensation', 'tpi', 'in comparison', 'good', 'aplgi', 'good', 'not', 'sent', 'send', 'slow', 'x', 'shor', 'weeks']",Negative
Pengguna Google,1,2025-01-10 01:23:12,"['hai', 'saying', 'shopee', 'shopee', 'shoping', 'borrowing', 'slow', 'pay', 'need', 'fund', 'urat', 'verified', 'request', 'stop', 'report', 'rebort', 'report', 'good', 'skor', 'edi', 'edit', 'ma', 'ma', 'proper', 'proper', 'helper']",Negative
Pengguna Google,5,2025-02-06 09:39:49,"['times', 'priority', 'priority', 'choke', 'ol', 'disappointed', 'shopee', 'shopee', 'smarti', 'choice', 'product', 'thop', 'rating', 'good', 'review', 'postive', 'falcome', 'simulation', 'sing', 'same', 'competents', 'ecommers']",Negative
Pengguna Google,1,2025-01-09 01:47:46,"['apk', 'ugly', 'saldo', 'shoppey', 'gamable', 'use', 'pdh', 'saldo', 'saldo', 'saldo', 'ought', 'normal', 'kena', 'diskon', 'calo', 'demon', 'discount', 'saldo', 'ga', 'pake', 'apa', 'aja', 'eval', 'uh', 'uh', 'thop', 'shop', 'kokok']",Negative
Pengguna Google,4,2025-02-11 07:39:24,"['maus', 'specially', 'process', 'shop', 'send', 'help', 'layer', 'spaylatter', 'involved', 'fault', 'pay', 'process', 'active', 'eating', 'please', 'review']",Positive
Pengguna Google,1,2025-01-30 08:17:04,"['layan', 'bad', 'bull', 'ps', 'tp', 'dtg', 'dtdisk', 'ga', 'reg', 'aju', 'back', 'hardisk', 'n', 'sedah', 'send', 'sangel', 'sage', 'ga', 'ga', 'ga', 'tah', 'clear, 'pl', 'pdah', 'panin', 'un', 'unbox', 'n', 'panin', 'pat', 'pat', 'pa', 'sa', 'sa', 'sa', 'sa', 'sa', 'sgel'",Negative
Pengguna Google,1,2024-12-26 18:23:30,"['Love', 'stars', 'stars', 'stars', 'zero', 'bulles', 'send', 'send', 'proof', 'strong', 'd', 'tah', 'chat', 'salone', 'g', 'g', 'shopee', 're', 'sy', 'ssi', 's', 'k', 'k', 'tola', 'lu', 'lu', 'tah', ', 'dah', 'a', 'a', 'tham', 'tam', 'school', 'school', 'school', 'dera', 'd', 'play', 'play', 're', 're', 're', 's', 're'",Positive
Pengguna Google,1,2025-01-30 13:09:03,"['shope', 'ribet', 'torak', 'retur', 'package', 'x', 'maja', 'udah', 'disable', 'system', 'system', 'cod', 'retur', 'karna', 'alas', 'at', 'atah', 'ga', 'ga', 'system', 'system', 'rich', 'gin', 'costum', 'costum', 'n', 'coles', 'pales', 'pape', 'ap', 'hope'",Negative
Pengguna Google,1,2025-01-17 14:25:09,"['fun', 'shopee', 'shopee', 'na', 'dgn', 'expedition', 'send', 'send', 'scrg', 'scg', 'sign', 'fitar', 'recommitted', 'click', 'expedition', 'send', 'un', 'send', 'replace', 'sed', 'dgn', 'fast', 'dgn', 'send', 'send', 'sing', 'sing', 'limt', 'rem all'",Positive
Pengguna Google,1,2025-02-05 07:23:36,"['cs', 'nya', 'gg', 'ga', 'mlh', 'dgn', 'expedition', 'ansion', 'swer', 'gak', 'robot', 'aja', 'mmlh', 'expediction', 'slow', 'sborrow', 'slow', 'tuju', 'no', 'comended']",Neutral
Pengguna Google,1,2025-01-10 13:04:51,"['please', 'neh', 'yah', 'shopee', 'back', 'settle', 'where', 'jasa', 'send', 'send', 'dele', 'jne', 'jnt', 'spx', 'no', 'profesional', 'kor', 'ga', 'home', 'messs', 'mess', 'terur', 'ture', 'ture', 'reture', 'rah', 'rah', 's', 'del', 'del', 'del', 're, 're', 'talak', 'tak', 'r', 'k', 'k', 'k', 'k', 'kor', '",Negative
Pengguna Google,3,2025-02-04 06:07:30,"['ya', 'shopee', 'krg', 'table', 'choice', 'choice', 'pay', 'pay', 'cod', 'select', 'blm', 'select', 'method', 'pay', 'trank', 'k', 'tp', 'op', 'chod', 'mode', 'pay', 'send', 'tb', 'tb', 'shopee', 'sk', 'k', 'reg', 'st', 'slow', 'st', 'stuck', 'lock', 'k', 'k', 'k', 'k', 'p', 'p'",Negative
Pengguna Google,1,2025-02-13 03:04:50,"['re back', 'sampe', 'hard', 'goods', 'return', 'procession', 'sampe', 'att', 'att', 'att', 'back', 'after', 'report', 'rewait', 'bright', 'back', 'tgl', 'tgl', 'tampe', 'tl', 'tgl', 're', 'tgl', 're, 'a', 'a', 'a', 'veh', 'wa']",Negative
Pengguna Google,1,2025-01-13 17:08:59,"['Port', 'spay', 'laster', 'goods', 'accept', 'jg', 'no', 'tuk', 'kna', 'dgna', 'dgn', 'or', 'no', 'sabet', 'pay', 'ppd', 'cantum', 'p', 'sy', 'k', 'k', 'k', 'dh', 'dh', 'r', 'r', 'or', 'or', 'h', 'hall', 'sa', 'll', 's', 's', 'k', 'k', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p'",Negative
Pengguna Google,1,2025-02-09 04:31:09,"['shoppe', 'dip', 'date', 'weight', 'banget', 'application', 'surp', 'jaya', 'in', 'page', 'white', 'write', 'page', 'tidka', 'like', 'support', 'hp', 'span', 'hiks', 'good', 's', 'rep', 'good', 'good', 'star']",Positive
Pengguna Google,3,2025-01-03 11:49:04,"['safe', 'satisfaction', 'shop', 'fitur', 'code', 'need', 'own', 'trust', 'store', 'level', 'fiture', 'code', 'value', 'road']",Positive
Pengguna Google,3,2025-01-29 08:38:03,"['Please', 'take', 'water', 'gratis', 'shopee', 'plant', 'pop', 'up', 'leaves', 'leaves', 'ui', 'design', 's', 'Made', 'dge', 'lag', 'scroll', 'dah', 'times', 'new', 'leaves', 'leaves', 'leaves', 'that', 's', 'safe, 'safe', 'a' ]",Positive
Pengguna Google,2,2024-12-26 22:42:42,"[' yesterday', 'pay', 'borrowing', 'ga', 'open', 'missing', 'and', 'limit', 'slow', 'pay', 'pay', 'for', 'pay', 'ga', 'tumben', 'good', 'good', 'name, 'bad']",Negative
Pengguna Google,2,2025-02-11 01:18:14,"['ulas', 'stars', 'factor', 'checkout', 'bull', 'pulsa', 'shows', 'silver', 'method', 'select', 'pulsa', 'data', 'white', 'game', 'lai', 'screen', 'loading', 'white', 'display', 'net', 'net', 'net', 'net', 'but', 'data', 'fi', 'fi', 'ter', 't', 'chat', 't', 'amin', 'shop', 'shop', 't', 'sing', 'sing', 'net', 'net', 'interwi', 'net', 'net', 'net', '",Positive
Pengguna Google,1,2024-12-28 05:14:10,"['please', 'good', 'manjemen', 'spx', 'her', 'a', 'a', 'good', 'good', 'send', 'send', 'tell', 'tell', 'status', 'a', 'use', 'expedition', 'spedict', 'admin', 'spx', 'd', 'dist', 'b', 'last', 'status', 'status', 'shopee', 'send', 'send', 'expend']",Positive
Pengguna Google,1,2025-01-29 14:48:45,"['sjak', 'send', 'send', 'will', 'miss', 'salve', 'complain', 'shopee', 'shopee', 'works', 'jasa', 'delit', 'slow', 'send', 'seller', 'loss', 'miss', 'send', 'send', 'loose', 'works', 'works', 'workshopee', 'shopee', 'coin', 'preparations', 'goods', 'lost', 's', 'gain', 'gain', 'gain', 'gain', 'star', 'star'",Negative
Pengguna Google,1,2025-02-12 21:32:48,"['shopee', 'pay', 'error', 'messages', 'shown up', 'notive', 'saldo', 'dough', 'saldo', 'saldo', 'shopee', 'pay', 'good', 'see', 'see', 'shopee', 'collaps']",Negative
Pengguna Google,1,2025-01-30 22:46:44,"['suka', 'batal', 'message', 'tah', 'wait', 'pas', 'check', 'message', 'batal', 'system', 'system', 'system', 'system', 'shopee', 'losing', 'disappointed']",Negative
Pengguna Google,2,2025-01-26 04:12:07,"['please', 'sorry', 'edit', 'ulas', 'usage', 'shopee', 'code', 'paylater', 'rebored', 'pay', 'telat', 'cause', 'application', 'error', 'sbor', 'aju', 'paylater', 'ad', 'how', 'apk', 'shopee', 'please', 'help', 'shopee']",Negative
Pengguna Google,1,2025-02-07 07:23:56,"['please', 'verivication', 'puzzle', 'her', 'missing', 'disrupt', 'banget', 'scroll', 'shoppe', 'write', 'veriviture', 's', 'dh', 'list', 'guff', 'function', 'puzzle', 's', 'bad', 'aplication', 's', 's', 's', 'disruption']",Negative
Pengguna Google,1,2025-02-14 04:34:02,"['messages', 'batal', 'saldo', 'nyontol', 'ga', 're', 'sampe', 'salf', 'merchant', 'merchant', 'confirm', 'saldo', 'shopay', 'chat', 'c', 'sur', 'send', 'data', 'smape', 'number', 'number', 'ga', 'install', 'sup', 'so, 'ga', 'sy', 'sy', 'mo', 't', 't', 'it', 't', 't', 't', 'tol', 't', 'ga', 'ga', 'ga', 't',",Negative
Pengguna Google,2,2025-01-23 18:59:07,"['hp', 'infinix', 'hot', 'i', 'open', 'application', 'repair', 'clining', 'wifi', 'wifi', 'fifi', 'split', 'turing', 'wifi', 'n', 'restart', 'hp', 'connect', 'time', 'install', 'install', 'install', 'ap', 'ap', 'up', 'ap', 'dev', 'devir', 'instin'",Positive
Pengguna Google,3,2025-02-07 09:25:26,"['udah', 'pake', 'application', 'cuman', 'nahan', 'karna', 'lot', 'banget', 'application', 'application', 'jam', 'giir', 'giir', 'shopee', 'bet', 'loading', 'lo', 'value', 'pellow', 'pem', 'k', 'k', 'pat', 'gi', 'gi how', 'gi', 'git', 'tah', 'gall']",Positive
Pengguna Google,1,2024-12-26 11:51:46,"['bug', 'see', 'see', 'cloth', 'udh', 'scroll', 'scroll', 'cape', 'in', 'calo', 'see', 'see', 'shoppe', 'video', 'like', 'gak', 'show', 'video', 'show', 'span', 'seller', 'cal', 'live', 'ke', 'ke', 't', 'tel', 't', 'pack', 'pack', 'hp', 'hp', 'pan', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p' move', 'p', '",Negative
Pengguna Google,1,2025-01-12 18:20:48,"['shopee', 'shell', 'nah', 'pake', 'pictures', 'nah', 'shows', 'jaring', 'good', 'good', 'update', 'step', 'nah', 'yes', 'surply', 'see', 'box', 'white', 'pan', 'sil', 'sil', 'good', 'product', 'help', 'fi', 'good', 'system', 's']",Positive
Pengguna Google,1,2025-01-11 02:29:46,"['messages', 'goods', 'pay', 'pass', 'track', 'goods', 'goods', 'ga', 'send', 'send', 'pemple', 'message', 'accept', 'it', 'it', 'finished', 'doll', 'at', 'take', 'good', 'good', 'sampe', 'good', 'good', 'mpe', 'kin', 'til', 'limin', 'mic', 'mic', 'mic', 'coni', 'con', 'con', 'coni', 'mit', 's', 'gious', 's', 'sup', 's', 'ma',",Negative
Pengguna Google,1,2025-02-11 04:29:46,"['message', 'package', 'sess', 'send', 'bgt', 'date', 'february', 'package', 'sampe', 'town', 'send', 'send', 'date', 'gaada', 'one', 'package', 'estim', 'estimation', 'provious', 'spell', 'pack', 'pack', 'send']",Positive
Pengguna Google,5,2025-01-30 01:26:54,"['application', 'n', 'layan', 'good', 'please', 'send', 'mode', 'transfer', 'pay', 'fast', 'cod', 'real', 'code', 'pay', 'n', 'send', 'send', 'sya', 'life']",Positive
Pengguna Google,3,2025-02-03 05:56:51,"['s shopping', 'limit', 'good', 'loet', 'fitur', 'calo', 'check', 'limit', 'bill', 'spaylater', 'muter', 'ga', 'abis', 'abis', 'good', 'good', 'silally', 'pay', 'ga', 'sampe', 'fall', 'tem, 'tem', 'plis', 'plis', 'd', 'bang', 'abet', 'min', 'flower', 'flowers']",Positive
Pengguna Google,1,2025-02-12 11:54:10,"['patience', 'double', 'order', 'eat', 'dgn', 'bull', 'double', 'order', 'eat', 'shopefood', 'dgn', 'bull', 'differ', 'different', 'eating', 'cool', 'let', 'real', 'expans', 'expand', 'account', 'count', 'count', 'after', 'or', 'order', 'for', 'hour', 'hours', 'hours',', 'free', 'free', 'free', 'air'",Positive
Pengguna Google,1,2024-12-27 14:07:08,"['freak', 'shopee', 'pay', 'saldo', 'pas', 'check', 'out', 'application', 'supplication', 'silent', 'dupid', 'counting', 'counting', 'saldo', 'sit']",Negative
Pengguna Google,1,2025-01-10 08:09:14,"['please', 'good', 'system', 'application', 'login', 'account', 'loading', 'checking', 'connection', 'internet', 'apk', 'normal', 'shopee', 'loading', 'device', 'telling', 'on', 'gb', 'help', 'good']",Positive
Pengguna Google,1,2025-01-14 04:10:51,"['badness', 'handphone', 'comunication', 'driver', 'limit', 'location', 'number', 'handphone', 'driver', 'package', 'gue', 'received', 'package', 'connect', 'driver', 'differ', 'tiff', 'tawa', 'number', 'driver']",Negative
Pengguna Google,1,2024-12-28 03:30:16,"['settle', 'compulsion', 'krn', 'fitur', 'change', 'expedition', 'missing', 'skrg', 'fiture', 'free', 'loss', 'expedition', 'option', 'match', 'foresers', 'thanks', 'shopee']",Positive
Pengguna Google,4,2025-01-07 14:09:42,"['lumayan', 'application', 'module', 'search', 'filter', 'gaco', 'sort', 'price', 'please', 'programmer', 'good', 'sorting', 'filter', 'mix', 'dirt', 'dlu', 'dlu', 'love', 'solving', 'star']",Positive
Pengguna Google,5,2025-02-06 05:01:02,"['Love', 'star', 'apk', 'simple', 'shop', 'store', 'offline', 'ku', 'price', 'obsess', 'suit', 'goods', 'order', 'send', 'promo', 'free', 'kir'",Positive
Pengguna Google,3,2025-01-29 18:04:26,"['application', 'shopee', 'manage', 'choice', 'production', 'office', 'dependency', 'fiction', 'promo', 'discount', 'times', 'lucky', 'notification', 'sometimes', 'track', 'send', 'send', 'inference', 'process', 're', 'need', 'need', 'shop', 'option', 'good, 'spe', 'alone', 's', 'malam']",Positive
Pengguna Google,3,2025-02-05 15:50:34,"['ringing', 'internet', 'provider', 'wifi', 'open', 'open', 'application', 'gog', 'open', 'youtube', 'aja', 'buffering', 'open', 'application', 'net', 'net', 'net', 'will', 'will', 'mean']",Positive
Pengguna Google,3,2025-01-30 03:37:37,"['kecewa', 'application', 'shope', 'shope', 'shopee', 'shopee', 'karna', 'limple', 'account', 'shope', 'please', 'shopee', 'mindin', 'dehh', 'karna', 'pa', 'shopee', 'ga', 'sampe', 'thank']",Negative
Pengguna Google,1,2025-02-11 08:34:54,"['returning', 'messages', 'shopee', 'process', 'procession', 'progres', 'loser', 'consumers', 'consequences', 'message', 'bad', 'bad', 'application', 'shopee', 'operation', 'bad', 'adem', 'alami']",Negative
Pengguna Google,2,2025-01-24 08:23:56,"['e', 'commerce', 'equity', 'structure', 'benah', 'separated', 'package', 'application', 'pay', 'seabank', 'spay', 'application', 'exply', 'sink', 'login', 'pay', 'spent', 'patter', 'application', 'application', 'file', 'more', 'm', 'mb', 'minute', 'minute', 'in', 'app', 'app', 'sip', 'sup', 'sa', 'gleplay']",Positive
Pengguna Google,5,2025-01-27 06:05:37,"['goodly', 'use', 'shopee', 'x', 'disappointed', 'driver', 'inter', 'package', 'times', 'order', 'no', 'home', 'direct', 'back', 'package', 'tar', 'tomor', 'skrg', 'direct', 'main', 'back']",Negative
Pengguna Google,5,2025-02-12 19:38:27,"['application', 'trust', 'simple', 'find', 'product', 'qta', 'need', 'will', 'fitur', 'pay', 'transfer', 'bank', 'pay', 'digital', 'application', 'shopee', 'is', 'the', 'best']",Positive
Pengguna Google,5,2025-02-11 15:53:16,"['open', 'application', 'hp', 'hot', 'layan', 'choki', 'photo', 'take', 'see', 'application', 'shope', 'let', 'picture', 'mocture', 'it', 'hard', 'see']",Positive
Pengguna Google,1,2025-01-21 06:13:39,"['kocakk', 'shopee', 'sell', 'salt', 'jasa', 'spx', 'gullah', 'package', 'ga', 'jampe', 'nype', 'bu', 'pa', 'ajuin', 'thar', 'depend', 'sion', 'thanks', 'fit', 'fit', 'sp', 'off', 'rich', 'dlu', 'dlu', 'n', 'ner', 'b' problem, 'ajasa', 'ssa', 'sa'",Negative
Pengguna Google,1,2025-02-04 00:03:49,"['goods', 'shared', 'tute', 'try', 'communications', 'shopee', 'reverse', 'melu', 'x', 'hour', 'tomorrow', 'y', 'clear', 'nwait', 'noon', 'wait', 'lay', 'lay', 'kang', 'calo', 'bot', 'bot', 'int', 'accept', 'at', 'explain', 'clear, 'y', 'y']",Positive
Pengguna Google,1,2025-01-28 23:59:17,"['Ull', 'shoope', 'udh', 'banget', 'shoope', 'good', 'sorry', 'gay', 'love', 'intent', 'star', 'sal', 'send', 'spx', 'no', 'good', 'good', 'sil', 'unt', 'he', 's', 'friendly', 'use', 'jnt', 'ajat', 'spe', 's', 'fast', 'smokew', 'n', 'n', 'n', 'n', 'n', 'nt', 'n'",Negative
Pengguna Google,5,2025-01-17 16:22:07,"['application', 'help', 'gup', 'shop', 'home', 'karna', 'alas', 'dimplies', 'while', 'since', 'no', 'wa', 'application', 'shopee', 'dger', 'kul', 'tug', 'at', 'tire', 'end', 'pat', 'pat', 'sal', 'sal', 't', 'lo', 'fault', 'fault', 'send', 'ak', 'ak', 'k', 'cod']",Negative
Pengguna Google,5,2025-01-15 08:55:26,"['overall', 'pudah', 'menu', 'program', 'beside', 'trus', 'sub', 'menu', 'show', 'beside', 'right', 'click', 'menu', 'maini', 'pill', 'below', 'click', 'mumu', 'class', 'klo', 'ply', 'pil', 'pil', 'ill', ', 'vid', 'video', 'promo', 'promo',', 'option, 'option, 'd', 'll']",Positive
Pengguna Google,1,2025-02-06 03:28:22,"['not', ' like', 'advert', 'shopee', 'application', 'calo', 'ads', 'appropriate', 'sign', 'x', 'calone', 'shopee', 'sign', 'x', 'in', 'application', 'shopee', 'outin', ' sometimes', 'hp', ', 'x', 'x', 'x', 'jd, 'bad']",Negative
Pengguna Google,1,2025-02-05 03:29:56,"['send', 'even', 'alias', 'width', 'natal', 'imple', 'send', 'province', 'palibg', 'krg', 'bad', 'recomended', 'pkai', 'bury', 'pading', 'laz', 'toped', 'tok', 'tok', 'sat', 'sat', 'set']",Positive
Pengguna Google,1,2025-01-18 00:59:33,"['heal', 'bug', 'rich', 'gin', 'shopee', 'shop', 'koin', 'rb', 'kalo', 'dapt', 'coin', 'shopee', 'st', 'dept', 'sal', 'salah', 'nah', 'untal', 'untal', 'times', 'depa', 'data', 'data', 'tuda', 't', 'tchoki', 's', 's', 'til', 'tkuin', 'step', 't', 'tah', 'ga', 't', 'tah', 'tung', 't', 't', 'thah', '",Negative
Pengguna Google,1,2025-01-07 21:06:24,"['application', 'help', 'buller', 'production', 'online', 'duplic', 'spaylater', 'depcolector', 'telat', 'telate', 'dellet', 'solen', 'telvon', 'wa', 'chat', 'times', 'professsional', 'lisional', 'timate', 'lit', 'paletter', 'llet', 'b', 'bright', 'denda', 'flower']",Positive
Pengguna Google,5,2025-02-01 14:46:52,"['suka', 'buy', 'shoppe', 'application', 'jga', 'good', 'mgkin', 'send', 'lbih', 'fast', 'karna', 'sometimes', 'qt', 'btuh', 'good', 'lbbih', 'dri', 'send', 'send', 'send', 'short', 't', 'dah', 'dah', 'dah', 'dah', 'pat', 'pat', 'g', 'g', 'sup', 't', 'sul', 'gkin', 'gkin', 'gkin', 'mkin', 'mbbih', 'l', '",Positive
Pengguna Google,2,2025-02-01 10:27:04,"['knp', 'dirty', 'banget', 'yes', 'skrng', 'login', 'shopee', 'shopee', 'scan', 'qr', 'barcode', 'trus', 'shan', 'scan', 'lu', 'trus', 'cande', 'dung', 'bi', 'n', 'help', 'good', 'don', 'shopee', 'uh, 'uh', 'oh', 'sip', 'inlog', 'n', 'n', 'n', 'nah', 'n', 'sak', 'k', 'k', 'kung', 'kung', 'nung', 'nung', 'nung",Negative
Pengguna Google,1,2025-02-07 00:42:53,"['heart', 'calo', 'borrow', 'money', 'detail', 'borrow', 'borrow', 'jt', 'reverse', 'borrow', 'aware', 'real', 'difference, 'cill', 'flower', 'jg', 'n', 'ni', 'Don', 'do', 'bort', 'boring', 's', 'sil', 'sil', 'sil', 'sil', 'sil', 'sil', 'sil', 'sil', 'sil'",Negative
Pengguna Google,4,2025-02-12 07:29:13,"['neh', 'open', 'application', 'shopee', 'video', 'mulu', 'dot', 'oof', 'caro', 'calo', 'fiture', 'ga', 'game', 'remove', 'imply', 'application', 'ga', 'ga', 'ga', 'formage']",Negative
Pengguna Google,1,2025-01-03 12:22:49,"['application', 'match', 'bull', 'calo', 'sold', 'heart', 'maja', 'spell', 'sold', 'lo', 'calo', 'back', ' goods', 'reture', 'alas', 'five', 'ju', 'shopee', 'bast', 'mo', 'ja', 'tho', 'ijo', 'ajas', 'system', 'system', 's', 'fa']",Positive
Pengguna Google,4,2025-01-31 05:27:21,"['good', 'comfort', 'shop', 'package', 'fast', 'tature', 'application', 'play', 'game', 'bikin', 'lut', 'seek', 'product', 'please', 'be careful']",Positive
Pengguna Google,1,2025-02-12 04:58:04,"['cod', 'krn', 'kall', 'packet', 'sy', 'mess', 'batal', 'shopee', 'alas', 'bats', 'batlin', 'jg', 'cantum', 'ditum', 'done', 'sy', 'or', 'dr', 'k', 'r', 'pa', 'pa', 'pa', 'pa', 'bat', 'batinin', 'sy', 'sy', 'syem', 'syem, 'syem', 'good', 'sil', 'or', 'sil', 'sil', 'sil', 'sil', 'sil', 'sil', '",Negative
Pengguna Google,1,2025-01-27 00:27:14,"['ngeleg', 'banget', 'bull', 'nah', 'fitur', 'cod', 'good', 'alas', 'checker', 'carcher', 'free', 'sil', 'send', 'tur', 'tah', 'ga', 'confirm', 'fit', 'ture', 'cod', 'ga', 'n', 'kar', 'kar', 'rule', 's, 'tah', 'tah', 're', 'tur', 're', 't', 'tah', 'f', 'f', 'f', 'k', 'k', 'k', 'k', 'k', 'kur', 'kur', '",Negative
Pengguna Google,4,2024-12-30 12:25:09,"['Shoping', 'trus', 'puss', 'pdh', 'full', 'bgt', 'serg', 'trus', 'pdh', 'jarling', 'full', 'open', 'apk', 'probled', 'shopee', 'aja', 'ab', 'update', ' sometimes', 'h', 'jd', 'like', 'cell', 'jd']",Positive
Pengguna Google,1,2025-01-31 05:02:24,"[' cheap', 'tytok', 'send', 'deh', 'ding', 'move', 'there', 'trus', 'send', 'send', 'fast', 'tiktok', 'please', 'sorry', 'shopee', 'minus', 'love', 'deh', 'deh', 'deh', 'let', 'lett', 'mahal', ', 'mhal', ', ', 'la', 'por', 'tire', 'fitur', 'n']",Negative
Pengguna Google,5,2025-01-27 11:19:51,"['udah', 'hanah', 'wear', 'shopee', 'shopee', 'good', 'pas', 'tah', 'message', 'not', 'sign', 'mess, 'her', 'mesan', 'sah', 'sign', 'messs, 's', 's', 's', 'gimna']",Negative
Pengguna Google,1,2025-01-09 08:59:43,"['e', 'commerce', 'class', 'shopee', 'can', 'wear', 'jasa', 'send', 'spx', 'bal', 'packa', 'status', 'spx', 'bad', 'laying', 'gain', 'gain', 're', 'confirm', 'bad', 'bad', 'pack', 'pack', 'back', 'status', 'status', 'a', 'status', 'pare', 'pare', 'sex', 'sent', 'sex', 'p', 'ap', 'ap', 'ap', 'a', 'us', 'us', 'a', 'p', '",Negative
Pengguna Google,2,2025-01-29 00:10:50,"['napp', 'yes', 'login', 'hp', 'nak', 'trs', 'udh', 'cb', 'login', 'lwt', 'email', 'lwt', 'lwt', 'lwt', 'lwt', 'pt', 'dent', 'b', 'kab', 'kon', 'kul', 'kul', 'k', 'ot', 'ot', 'ot', 'n', 'sa', 'sa', 'vert', 'vert', 'll', 'lm', 'lsh', 'lp', 'p', 'st', 'sext', 'st', 'st'",Negative
Pengguna Google,1,2025-02-07 08:58:08,"['kecewa', 'banget', 'shopee', 'pull', 'broke', 'account', 'gold', 'un', 'yecat', 'compat', 'goods', 'accepts', 'break', 'fitur', 'code', 'code', 'remove', 'me', 'ac', 'account', 'shop', 'un', 'ner', 'ner', 'checkout', 'fort', 'my', 'block', 'fortone', 'fortone', 's', 's', 'watur', 'stur', 's', 'stur', 'in', 's', 's', 'in', 'me', 'i",Negative
Pengguna Google,5,2025-02-07 14:26:37,"['klo', 'application', 'shopee', 'goods', 'top', 'goods', 'suits', 'please', 'good', 'love', 'goods', 'goods', 'goods', 'products', 'spent', 'check', 'good', 'not', 'good', 'advert']",Positive
Pengguna Google,1,2025-01-25 10:35:38,"['badr', 'settle', 'shopee', 'food', 'driver', 'rule', 'fitur', 'non', 'emomatic', 'copy', 'order', 'driver', 'torak', 'kena', 'dir', 'driver', 'resto', 'km', 'kkm', 'kir', 'count', 'resto', 'pan', 'pan', 't', 'tor', 'tak', 'repuff', 's', 'sole', 'sexplport', 'st', 'ti', 'tire', 'tire', 'tire', 'tire', 'sati', 'no', 'no',",Negative
Pengguna Google,4,2025-01-27 03:15:59,"['shopee', 'hard', 'banget', 'login', 'account', 'login', 'p', 'reset', 'udah', 'izin', 'login', 'step', 'gain', 'in', 'ddah', 'metha', 'send', 'link', 'verification', 'email', 'ms', 'ms', 'wa', 'tah', 'tah']",Negative
Pengguna Google,1,2025-02-01 01:36:13,"['layan', 'cs', 'please', 'level', 'chat', 'diff', 'response', 'spam', 'let', 'loading', 'sampe', 'chat', 'send', 'send', 'send', 'send', 'send', 'send', 'send', 'monopoli', 'tp', 'tp', 'tapback', 'feedback', 'gina', 'g', 't', 'd', 'd' 'tate', 's', 'several', 'so']",Positive
Pengguna Google,2,2025-02-02 02:11:40,"['heart', 'heart', 'use', 'fitur', 'shopee', 'paylater', 'sometimes', 'bill', 'pay', 'confirm', 'pay', 'pay', 'indicated', 'shopee', 'shopee', 'check', 'check', 'so']",Negative
Pengguna Google,1,2025-01-03 11:19:27,"['wrong', 'sy', 'sy', 'dishopee', 'sy', 'ringan', 'longer', 'love', 'sy', 'sy', 'sal', 'sy', 'tp', 'can', 'tah', 'tah', 'can', 'biar', 'biar', 'sy', 're', 'sil', 'sil', 'din', 'n' 'n', 're asking, 'tp', 'special']",Negative
Pengguna Google,3,2025-01-11 23:26:13,"['disappointed', 'serve', 'shopee', 'shopee', 'send', 'ransi', 'long', 'sampe', 'good', 'garan', 'hoe', 'buy', 'pack', 'money', 'bull', 'us', 'leaves', 'brot', 'good', 'garan', 'ruan', 'good', 'good', 'good', 'good', 'mag', 'yes']",Negative
Pengguna Google,4,2025-02-08 12:08:22,"['help', 'application', 'sometimes', 'like', 'loading', 'store', 'alpha', 'store', 'hidden', 'close', 'more', 'detail', 'detail', 'detail', ' goods', 'income', 'place', 'front', 'stay', 'held', 'hop', 'dropship', 'hop', 'store', 'stra']",Positive
Pengguna Google,2,2025-01-22 13:38:10,"['ya', 'shoppe', 'ng', 'lag', 'rich', 'gin', 'back', 'udh', 'diff', 'dh', 'in', 'application', 'shopee', 'in', 'live', 'in', 'tatu', 'tuju', 'sound', 'live', 'live', 'step']",Positive
